,drug,URL
25919,Simply Motion,https://www.drugs.com/cons/simply-motion.html
25920,Simply Neosporin,https://www.drugs.com/mtm/simply-neosporin.html
25921,Simply Saline nasal,https://www.drugs.com/mtm/simply-saline-nasal.html
25922,Simply Sleep,https://www.drugs.com/mtm/simply-sleep.html
25923,Simply Stuffy,https://www.drugs.com/cons/simply-stuffy.html
25924,Simponi,https://www.drugs.com/simponi.html
25925,Simponi Aria,https://www.drugs.com/simponi-aria.html
25926,Simponi SmartJect,https://www.drugs.com/mtm/simponi-smartject.html
25927,Simulect,https://www.drugs.com/mtm/simulect.html
25928,Simvastatin,https://www.drugs.com/simvastatin.html
25929,Simvastatin and niacin,https://www.drugs.com/cons/simvastatin-and-niacin.html
25930,Simvastatin Oral Suspension,https://www.drugs.com/pro/simvastatin-oral-suspension.html
25931,Sinarest,https://www.drugs.com/sinarest.html
25932,Sincalide,https://www.drugs.com/mtm/sincalide.html
25933,Sincalide Injection,https://www.drugs.com/pro/sincalide-injection.html
25934,Sine-Off Maximum Strength,https://www.drugs.com/mtm/sine-off-maximum-strength.html
25935,Sinecatechins,https://www.drugs.com/cons/sinecatechins.html
25936,Sinecatechins (Topical),https://www.drugs.com/monograph/sinecatechins-topical.html
25937,Sinemet,https://www.drugs.com/sinemet.html
25938,Sinemet CR,https://www.drugs.com/mtm/sinemet-cr.html
25939,Sinequan,https://www.drugs.com/cons/sinequan.html
25940,Sinex Long-Acting,https://www.drugs.com/mtm/sinex-long-acting.html
25941,Sinex Nasal Spray,https://www.drugs.com/mtm/sinex-nasal-spray.html
25942,Sinex Severe,https://www.drugs.com/mtm/sinex-severe.html
25943,Singulair,https://www.drugs.com/singulair.html
25944,Sinus and Allergy Maximum Strength,https://www.drugs.com/mtm/sinus-and-allergy-maximum-strength.html
25945,Sinus and Allergy PE,https://www.drugs.com/mtm/sinus-and-allergy-pe.html
25946,Sinus Congestion and Pain Daytime Cool Ice,https://www.drugs.com/mtm/sinus-congestion-and-pain-daytime-cool-ice.html
25947,Sinutab Non Drying,https://www.drugs.com/mtm/sinutab-non-drying.html
25948,Sinuva,https://www.drugs.com/mtm/sinuva.html
25949,Siponimod,https://www.drugs.com/mtm/siponimod.html
25950,Siponimod Fumarate,https://www.drugs.com/monograph/siponimod-fumarate.html
25951,Sipuleucel-T,https://www.drugs.com/mtm/sipuleucel-t.html
25952,Sirolimus,https://www.drugs.com/mtm/sirolimus.html
25953,Sirolimus (Oral),https://www.drugs.com/cons/sirolimus-oral.html
25954,Sirolimus (Topical application),https://www.drugs.com/cons/sirolimus-topical-application.html
25955,Sirolimus Oral Solution,https://www.drugs.com/pro/sirolimus-oral-solution.html
25956,Sirolimus protein-bound,https://www.drugs.com/mtm/sirolimus-protein-bound.html
25957,Sirolimus topical,https://www.drugs.com/mtm/sirolimus-topical.html
25958,"Sirolimus, albumin-bound",https://www.drugs.com/monograph/sirolimus-albumin-bound.html
25959,Sirturo,https://www.drugs.com/sirturo.html
25960,Sirturo Tablets,https://www.drugs.com/pro/sirturo-tablets.html
25961,Sitagliptin,https://www.drugs.com/mtm/sitagliptin.html
25962,Sitagliptin and metformin (Oral),https://www.drugs.com/cons/sitagliptin-and-metformin-oral.html
25963,Sitagliptin and Metformin Tablets,https://www.drugs.com/pro/sitagliptin-and-metformin-tablets.html
25964,Sitagliptin and simvastatin,https://www.drugs.com/cons/sitagliptin-and-simvastatin.html
25965,Sitavig,https://www.drugs.com/sitavig.html
25966,Sivextro,https://www.drugs.com/sivextro.html
25967,Sivextro (Tedizolid Intravenous),https://www.drugs.com/cons/sivextro-tedizolid-intravenous.html
25968,Sivextro (Tedizolid Oral),https://www.drugs.com/cons/sivextro-tedizolid-oral.html
25969,Sitemap,https://www.drugs.com/sitemap.html
25970,Sign in,https://www.drugs.com/account/login/
25971,Sabril,https://www.drugs.com/sabril.html
25972,Sacubitril and valsartan,https://www.drugs.com/mtm/sacubitril-and-valsartan.html
25973,Salbutamol,https://www.drugs.com/salbutamol.html
25974,Salmeterol,https://www.drugs.com/cons/salmeterol.html
25975,Sandostatin,https://www.drugs.com/sandostatin.html
25976,Saphnelo,https://www.drugs.com/saphnelo.html
25977,Saxenda,https://www.drugs.com/saxenda.html
25978,Scopolamine,https://www.drugs.com/cons/scopolamine.html
25979,Semaglutide,https://www.drugs.com/semaglutide.html
25980,Senna,https://www.drugs.com/senna.html
25981,Senokot,https://www.drugs.com/mtm/senokot.html
25982,Sernivo,https://www.drugs.com/sernivo.html
25983,Seroquel,https://www.drugs.com/seroquel.html
25984,Sertraline,https://www.drugs.com/sertraline.html
25985,Sevelamer,https://www.drugs.com/mtm/sevelamer.html
25986,Shingrix,https://www.drugs.com/shingrix.html
25987,Sildenafil,https://www.drugs.com/sildenafil.html
25988,Simethicone,https://www.drugs.com/mtm/simethicone.html
25989,Simponi,https://www.drugs.com/simponi.html
25990,Simvastatin,https://www.drugs.com/simvastatin.html
25991,Sinemet,https://www.drugs.com/sinemet.html
25992,Singulair,https://www.drugs.com/singulair.html
25993,Sitagliptin,https://www.drugs.com/mtm/sitagliptin.html
25994,Skyrizi,https://www.drugs.com/skyrizi.html
25995,Sodium bicarbonate,https://www.drugs.com/mtm/sodium-bicarbonate.html
25996,Sodium Chloride,https://www.drugs.com/monograph/sodium-chloride.html
25997,Sofosbuvir,https://www.drugs.com/sofosbuvir.html
25998,Solifenacin,https://www.drugs.com/mtm/solifenacin.html
25999,Soliqua,https://www.drugs.com/soliqua.html
26000,Soliris,https://www.drugs.com/soliris.html
26001,SoluMEDROL,https://www.drugs.com/cons/solumedrol.html
26002,Soma,https://www.drugs.com/soma.html
26003,Somatuline Depot,https://www.drugs.com/somatuline-depot.html
26004,Somavert,https://www.drugs.com/somavert.html
26005,Sotalol,https://www.drugs.com/sotalol.html
26006,Sovaldi,https://www.drugs.com/sovaldi.html
26007,Spinraza,https://www.drugs.com/spinraza.html
26008,Spiriva,https://www.drugs.com/spiriva.html
26009,Spironolactone,https://www.drugs.com/spironolactone.html
26010,Sprintec,https://www.drugs.com/mtm/sprintec.html
26011,Sprycel,https://www.drugs.com/sprycel.html
26012,Stelara,https://www.drugs.com/stelara.html
26013,Strattera,https://www.drugs.com/strattera.html
26014,Stribild,https://www.drugs.com/stribild.html
26015,Sublocade,https://www.drugs.com/sublocade.html
26016,Suboxone,https://www.drugs.com/suboxone.html
26017,Sucralfate,https://www.drugs.com/mtm/sucralfate.html
26018,Sudafed,https://www.drugs.com/sudafed.html
26019,Sulfamethoxazole and trimethoprim,https://www.drugs.com/mtm/sulfamethoxazole-and-trimethoprim.html
26020,Sulfasalazine,https://www.drugs.com/sulfasalazine.html
26021,Sumatriptan,https://www.drugs.com/pro/sumatriptan.html
26022,Sunlenca,https://www.drugs.com/sunlenca.html
26023,Sunosi,https://www.drugs.com/sunosi.html
26024,Supprelin LA,https://www.drugs.com/cdi/supprelin-la.html
26025,Sutent,https://www.drugs.com/sutent.html
26026,Syfovre,https://www.drugs.com/syfovre.html
26027,Symbicort,https://www.drugs.com/symbicort.html
26028,Sympazan,https://www.drugs.com/sympazan.html
26029,Synjardy,https://www.drugs.com/synjardy.html
26030,Synthroid,https://www.drugs.com/synthroid.html
26031,Sitemap,https://www.drugs.com/sitemap.html
26032,Sign in,https://www.drugs.com/account/login/
26033,Skarcade,https://www.drugs.com/pro/skarcade.html
26034,Skelaxin,https://www.drugs.com/skelaxin.html
26035,Skelid,https://www.drugs.com/cons/skelid.html
26036,Skincure,https://www.drugs.com/cons/skincure.html
26037,Skinvive,https://www.drugs.com/skinvive.html
26038,Sklice,https://www.drugs.com/sklice.html
26039,Sky Oral Rinse,https://www.drugs.com/pro/sky-oral-rinse.html
26040,SkyaDerm-LP,https://www.drugs.com/pro/skyaderm-lp.html
26041,Skyclarys,https://www.drugs.com/skyclarys.html
26042,Skyla,https://www.drugs.com/skyla.html
26043,Skyla IUD,https://www.drugs.com/pro/skyla-iud.html
26044,Skynplex Cream,https://www.drugs.com/pro/skynplex-cream.html
26045,Skyrizi,https://www.drugs.com/skyrizi.html
26046,Skyrizi Injection,https://www.drugs.com/pro/skyrizi-injection.html
26047,Skyrizi Pen,https://www.drugs.com/mtm/skyrizi-pen.html
26048,Skysona,https://www.drugs.com/skysona.html
26049,Skytrofa,https://www.drugs.com/skytrofa.html
26050,Sitemap,https://www.drugs.com/sitemap.html
26051,Sign in,https://www.drugs.com/account/login/
26052,Sleep Aid Tablets,https://www.drugs.com/pro/sleep-aid-tablets.html
26053,Sleep-ettes D,https://www.drugs.com/mtm/sleep-ettes-d.html
26054,Sleepinal,https://www.drugs.com/mtm/sleepinal.html
26055,Slippery elm,https://www.drugs.com/mtm/slippery-elm.html
26056,Slo-Niacin,https://www.drugs.com/mtm/slo-niacin.html
26057,Sloan's Liniment,https://www.drugs.com/mtm/sloan-s-liniment.html
26058,Slow Fe,https://www.drugs.com/mtm/slow-fe.html
26059,Slow Iron,https://www.drugs.com/mtm/slow-iron.html
26060,Slow Magnesium Chloride with Calcium,https://www.drugs.com/mtm/slow-magnesium-chloride-with-calcium.html
26061,Slow Release Iron,https://www.drugs.com/mtm/slow-release-iron.html
26062,Slow-K,https://www.drugs.com/pro/slow-k.html
26063,Slow-Mag,https://www.drugs.com/mtm/slow-mag.html
26064,SlowMag Muscle + Heart,https://www.drugs.com/mtm/slowmag-muscle-heart.html
26065,Slynd,https://www.drugs.com/slynd.html
26066,Sitemap,https://www.drugs.com/sitemap.html
26067,Sign in,https://www.drugs.com/account/login/
26068,Smallpox (Vaccinia) Vaccine Live,https://www.drugs.com/monograph/smallpox-vaccinia-vaccine-live.html
26069,Smallpox and monkeypox vaccine,https://www.drugs.com/mtm/smallpox-and-monkeypox-vaccine.html
26070,Smallpox and Mpox Vaccine Live,https://www.drugs.com/monograph/smallpox-and-mpox-vaccine-live.html
26071,"Smallpox monkeypox vaccine, live non-replicating",https://www.drugs.com/cons/smallpox-monkeypox-vaccine-live-non-replicating.html
26072,Smallpox vaccine,https://www.drugs.com/mtm/smallpox-vaccine.html
26073,Smart Heart,https://www.drugs.com/mtm/smart-heart.html
26074,Smart Sense Children's Ibuprofen,https://www.drugs.com/mtm/smart-sense-children-s-ibuprofen.html
26075,SmartRx Gaba Kit,https://www.drugs.com/pro/smartrx-gaba-kit.html
26076,SmartRx Gaba-V Kit,https://www.drugs.com/pro/smartrx-gaba-v-kit.html
26077,Smoflipid,https://www.drugs.com/pro/smoflipid.html
26078,Smokeless Tobacco,https://www.drugs.com/npp/smokeless-tobacco.html
26079,SMZ-TMP DS,https://www.drugs.com/smz-tmp-ds.html
26080,SMZ-TMP Pediatric,https://www.drugs.com/cons/smz-tmp-pediatric.html
26081,Sitemap,https://www.drugs.com/sitemap.html
26082,Sign in,https://www.drugs.com/account/login/
26083,Snakeroot,https://www.drugs.com/npp/snakeroot.html
26084,Snow Lotus,https://www.drugs.com/npp/snow-lotus.html
26085,Sitemap,https://www.drugs.com/sitemap.html
26086,Sign in,https://www.drugs.com/account/login/
26087,Soaanz,https://www.drugs.com/mtm/soaanz.html
26088,Soapwort,https://www.drugs.com/npp/soapwort.html
26089,Sochlor,https://www.drugs.com/cons/sochlor.html
26090,Sochlor ophthalmic,https://www.drugs.com/mtm/sochlor-ophthalmic.html
26091,Sodium Acetate,https://www.drugs.com/pro/sodium-acetate.html
26092,Sodium Acetate Concentrate Injection,https://www.drugs.com/pro/sodium-acetate-concentrate-injection.html
26093,Sodium bicarbonate,https://www.drugs.com/mtm/sodium-bicarbonate.html
26094,Sodium Bicarbonate Infant Injection,https://www.drugs.com/pro/sodium-bicarbonate-infant-injection.html
26095,Sodium biphosphate and sodium phosphate,https://www.drugs.com/mtm/sodium-biphosphate-and-sodium-phosphate.html
26096,Sodium biphosphate and sodium phosphate rectal,https://www.drugs.com/mtm/sodium-biphosphate-and-sodium-phosphate-rectal.html
26097,Sodium cellulose phosphate,https://www.drugs.com/cons/sodium-cellulose-phosphate.html
26098,Sodium Chloride,https://www.drugs.com/monograph/sodium-chloride.html
26099,Sodium chloride (Injection),https://www.drugs.com/cons/sodium-chloride-injection.html
26100,Sodium chloride (Ophthalmic),https://www.drugs.com/cons/sodium-chloride-ophthalmic.html
26101,Sodium Chloride 0.45% Injection,https://www.drugs.com/pro/sodium-chloride-0-45-injection.html
26102,Sodium Chloride 20% Injection,https://www.drugs.com/monograph/sodium-chloride-20-injection.html
26103,Sodium chloride flush,https://www.drugs.com/mtm/sodium-chloride-flush.html
26104,Sodium chloride hypertonic ophthalmic,https://www.drugs.com/mtm/sodium-chloride-hypertonic-ophthalmic.html
26105,Sodium Chloride Inhalation Solution,https://www.drugs.com/pro/sodium-chloride-inhalation-solution.html
26106,Sodium Chloride Injection 0.45%,https://www.drugs.com/pro/sodium-chloride-injection-0-45.html
26107,Sodium Chloride Injection 14.6%,https://www.drugs.com/pro/sodium-chloride-injection-14-6.html
26108,Sodium Chloride Injection 23.4%,https://www.drugs.com/pro/sodium-chloride-injection-23-4.html
26109,Sodium Chloride Injection 3% 5%,https://www.drugs.com/pro/sodium-chloride-injection-3-5.html
26110,Sodium Chloride Injection Hospira,https://www.drugs.com/pro/sodium-chloride-injection-hospira.html
26111,Sodium Chloride Intravenous Infusion,https://www.drugs.com/pro/sodium-chloride-intravenous-infusion.html
26112,Sodium Chloride Irrigant,https://www.drugs.com/pro/sodium-chloride-irrigant.html
26113,Sodium Chloride Irrigation,https://www.drugs.com/pro/sodium-chloride-irrigation.html
26114,Sodium Chloride Irrigation Baxter,https://www.drugs.com/pro/sodium-chloride-irrigation-baxter.html
26115,Sodium Chloride Irrigation Hospira,https://www.drugs.com/pro/sodium-chloride-irrigation-hospira.html
26116,Sodium Chloride Mini-Bag,https://www.drugs.com/pro/sodium-chloride-mini-bag.html
26117,Sodium chloride nasal,https://www.drugs.com/mtm/sodium-chloride-nasal.html
26118,Sodium chloride oral,https://www.drugs.com/mtm/sodium-chloride-oral.html
26119,"Sodium Chloride, inhalation",https://www.drugs.com/mtm/sodium-chloride-inhalation.html
26120,Sodium Citrate and Citric Acid Oral Solution,https://www.drugs.com/pro/sodium-citrate-and-citric-acid-oral-solution.html
26121,Sodium Citrate Anticoagulant Solution,https://www.drugs.com/pro/sodium-citrate-anticoagulant-solution.html
26122,Sodium Diuril,https://www.drugs.com/cons/sodium-diuril.html
26123,Sodium Ferric Gluconate,https://www.drugs.com/monograph/sodium-ferric-gluconate.html
26124,Sodium ferric gluconate complex,https://www.drugs.com/mtm/sodium-ferric-gluconate-complex.html
26125,Sodium fluoride,https://www.drugs.com/cons/sodium-fluoride.html
26126,Sodium Fluoride and Potassium Nitrate Gel,https://www.drugs.com/pro/sodium-fluoride-and-potassium-nitrate-gel.html
26127,Sodium Fluoride Chewable Tablets,https://www.drugs.com/pro/sodium-fluoride-chewable-tablets.html
26128,Sodium Fluoride Dental Cream,https://www.drugs.com/pro/sodium-fluoride-dental-cream.html
26129,Sodium Fluoride Dental Gel,https://www.drugs.com/pro/sodium-fluoride-dental-gel.html
26130,Sodium Fluoride Drops,https://www.drugs.com/pro/sodium-fluoride-drops.html
26131,Sodium Fluoride F 18 Injection,https://www.drugs.com/pro/sodium-fluoride-f-18-injection.html
26132,Sodium Fluoride Paste,https://www.drugs.com/pro/sodium-fluoride-paste.html
26133,Sodium hyaluronate injection,https://www.drugs.com/mtm/sodium-hyaluronate-injection.html
26134,Sodium hyaluronate topical,https://www.drugs.com/mtm/sodium-hyaluronate-topical.html
26135,Sodium hypochlorite topical,https://www.drugs.com/mtm/sodium-hypochlorite-topical.html
26136,Sodium iodide,https://www.drugs.com/cons/sodium-iodide.html
26137,Sodium Iodide I 123,https://www.drugs.com/pro/sodium-iodide-i-123.html
26138,Sodium iodide i 131,https://www.drugs.com/cons/sodium-iodide-i-131.html
26139,Sodium Iodide I 131 Capsules,https://www.drugs.com/pro/sodium-iodide-i-131-capsules.html
26140,Sodium Lactate,https://www.drugs.com/pro/sodium-lactate.html
26141,Sodium Nitrite,https://www.drugs.com/monograph/sodium-nitrite.html
26142,Sodium nitrite and sodium thiosulfate,https://www.drugs.com/mtm/sodium-nitrite-and-sodium-thiosulfate.html
26143,Sodium Nitrite Injection,https://www.drugs.com/pro/sodium-nitrite-injection.html
26144,Sodium nitroprusside,https://www.drugs.com/cons/sodium-nitroprusside.html
26145,Sodium Nitroprusside Injection,https://www.drugs.com/pro/sodium-nitroprusside-injection.html
26146,Sodium Nitroprusside Injection Concentrate,https://www.drugs.com/pro/sodium-nitroprusside-injection-concentrate.html
26147,Sodium oxybate,https://www.drugs.com/sodium-oxybate.html
26148,Sodium Oxybate Oral Solution,https://www.drugs.com/pro/sodium-oxybate-oral-solution.html
26149,Sodium phenylacetate and benzoate,https://www.drugs.com/cons/sodium-phenylacetate-and-benzoate.html
26150,Sodium Phenylacetate and Sodium Benzoate,https://www.drugs.com/monograph/sodium-phenylacetate-and-sodium-benzoate.html
26151,Sodium Phenylacetate and Sodium Benzoate Concentrate Injection,https://www.drugs.com/pro/sodium-phenylacetate-and-sodium-benzoate-concentrate-injection.html
26152,Sodium Phenylacetate and Sodium Benzoate Injection,https://www.drugs.com/pro/sodium-phenylacetate-and-sodium-benzoate-injection.html
26153,Sodium phenylbutyrate,https://www.drugs.com/mtm/sodium-phenylbutyrate.html
26154,Sodium phenylbutyrate and taurursodiol,https://www.drugs.com/mtm/sodium-phenylbutyrate-and-taurursodiol.html
26155,Sodium Phenylbutyrate Powder,https://www.drugs.com/pro/sodium-phenylbutyrate-powder.html
26156,Sodium Phenylbutyrate Tablets,https://www.drugs.com/pro/sodium-phenylbutyrate-tablets.html
26157,Sodium phosphate dibasic and sodium phosphate monobasic (Intravenous),https://www.drugs.com/cons/sodium-phosphate-dibasic-and-sodium-phosphate-monobasic-intravenous.html
26158,Sodium phosphate dibasic and sodium phosphate monobasic (Oral),https://www.drugs.com/cons/sodium-phosphate-dibasic-and-sodium-phosphate-monobasic-oral.html
26159,Sodium phosphate dibasic and sodium phosphate monobasic (Rectal),https://www.drugs.com/cons/sodium-phosphate-dibasic-and-sodium-phosphate-monobasic-rectal.html
26160,Sodium phosphate p 32,https://www.drugs.com/cons/sodium-phosphate-p-32.html
26161,Sodium Phosphates,https://www.drugs.com/pro/sodium-phosphates.html
26162,"Sodium Picosulfate, Magnesium Oxide, and Citric Acid",https://www.drugs.com/pro/sodium-picosulfate-magnesium-oxide-and-citric-acid.html
26163,"Sodium picosulfate, magnesium, and citric acid",https://www.drugs.com/cons/sodium-picosulfate-magnesium-and-citric-acid.html
26164,Sodium polystyrene sulfonate,https://www.drugs.com/mtm/sodium-polystyrene-sulfonate.html
26165,Sodium polystyrene sulfonate (Oral),https://www.drugs.com/cons/sodium-polystyrene-sulfonate-oral.html
26166,Sodium polystyrene sulfonate (Rectal),https://www.drugs.com/cons/sodium-polystyrene-sulfonate-rectal.html
26167,Sodium Polystyrene Sulfonate Oral Powder,https://www.drugs.com/pro/sodium-polystyrene-sulfonate-oral-powder.html
26168,Sodium Sulfacetamide,https://www.drugs.com/pro/sodium-sulfacetamide.html
26169,Sodium Sulfacetamide and Sulfur Cleanser,https://www.drugs.com/pro/sodium-sulfacetamide-and-sulfur-cleanser.html
26170,Sodium Sulfacetamide and Sulfur Cream,https://www.drugs.com/pro/sodium-sulfacetamide-and-sulfur-cream.html
26171,Sodium Sulfacetamide and Sulfur Foam,https://www.drugs.com/pro/sodium-sulfacetamide-and-sulfur-foam.html
26172,Sodium Sulfacetamide and Sulfur Lotion,https://www.drugs.com/pro/sodium-sulfacetamide-and-sulfur-lotion.html
26173,Sodium Sulfacetamide and Sulfur Suspension,https://www.drugs.com/pro/sodium-sulfacetamide-and-sulfur-suspension.html
26174,Sodium Sulfacetamide and Sulfur Wash with Sunscreen,https://www.drugs.com/pro/sodium-sulfacetamide-and-sulfur-wash-with-sunscreen.html
26175,Sodium Sulfacetamide Cleansing Gel,https://www.drugs.com/pro/sodium-sulfacetamide-cleansing-gel.html
26176,Sodium Sulfacetamide Shampoo,https://www.drugs.com/pro/sodium-sulfacetamide-shampoo.html
26177,Sodium Sulfacetamide Sulfur Cleansing Cloths,https://www.drugs.com/pro/sodium-sulfacetamide-sulfur-cleansing-cloths.html
26178,Sodium Sulfacetamide Wash,https://www.drugs.com/pro/sodium-sulfacetamide-wash.html
26179,"Sodium sulfate, magnesium sulfate, and potassium chloride",https://www.drugs.com/cons/sodium-sulfate-magnesium-sulfate-and-potassium-chloride.html
26180,"Sodium sulfate, potassium sulfate, and magnesium sulfate",https://www.drugs.com/cons/sodium-sulfate-potassium-sulfate-and-magnesium-sulfate.html
26181,"Sodium Sulfate, Potassium Sulfate, Magnesium Sulfate Oral Solution",https://www.drugs.com/pro/sodium-sulfate-potassium-sulfate-magnesium-sulfate-oral-solution.html
26182,Sodium tetradecyl sulfate,https://www.drugs.com/mtm/sodium-tetradecyl-sulfate.html
26183,Sodium Tetradecyl Sulfate (Local),https://www.drugs.com/monograph/sodium-tetradecyl-sulfate-local.html
26184,Sodium Tetradecyl Sulfate Injection,https://www.drugs.com/pro/sodium-tetradecyl-sulfate-injection.html
26185,Sodium thiosulfate,https://www.drugs.com/cons/sodium-thiosulfate.html
26186,Sodium Thiosulfate (Antidote),https://www.drugs.com/monograph/sodium-thiosulfate-antidote.html
26187,Sodium Thiosulfate (Protectant),https://www.drugs.com/monograph/sodium-thiosulfate-protectant.html
26188,Sodium Thiosulfate (Topical),https://www.drugs.com/monograph/sodium-thiosulfate-topical.html
26189,Sodium Thiosulfate Injection,https://www.drugs.com/pro/sodium-thiosulfate-injection.html
26190,Sodium zirconium cyclosilicate,https://www.drugs.com/sodium-zirconium-cyclosilicate.html
26191,Sofdra,https://www.drugs.com/sofdra.html
26192,Sofosbuvir,https://www.drugs.com/sofosbuvir.html
26193,"Sofosbuvir, velpatasvir, and voxilaprevir",https://www.drugs.com/mtm/sofosbuvir-velpatasvir-and-voxilaprevir.html
26194,Sofosbuvir/velpatasvir,https://www.drugs.com/sofosbuvir-velpatasvir.html
26195,Sofpironium Bromide,https://www.drugs.com/monograph/sofpironium-bromide.html
26196,Sogroya,https://www.drugs.com/sogroya.html
26197,Sohonos,https://www.drugs.com/sohonos.html
26198,Sojourn,https://www.drugs.com/cons/sojourn.html
26199,Sojourn Inhalant,https://www.drugs.com/pro/sojourn-inhalant.html
26200,Solage,https://www.drugs.com/cons/solage.html
26201,Solaraze,https://www.drugs.com/mtm/solaraze.html
26202,Solarcaine,https://www.drugs.com/cons/solarcaine.html
26203,Solarcaine Cool Aloe,https://www.drugs.com/mtm/solarcaine-cool-aloe.html
26204,Solesta,https://www.drugs.com/mtm/solesta.html
26205,Solia,https://www.drugs.com/cons/solia.html
26206,Solifenacin,https://www.drugs.com/mtm/solifenacin.html
26207,Solifenacin Tablets,https://www.drugs.com/pro/solifenacin-tablets.html
26208,Soliqua,https://www.drugs.com/soliqua.html
26209,Soliqua 100/33,https://www.drugs.com/cons/soliqua-100-33.html
26210,Soliris,https://www.drugs.com/soliris.html
26211,Solodyn,https://www.drugs.com/solodyn.html
26212,Solomon's Seal,https://www.drugs.com/npp/solomon-s-seal.html
26213,Solosec,https://www.drugs.com/solosec.html
26214,Soloxine,https://www.drugs.com/pro/soloxine.html
26215,Solriamfetol,https://www.drugs.com/solriamfetol.html
26216,Soltamox,https://www.drugs.com/mtm/soltamox.html
26217,Soltice Quick Rub,https://www.drugs.com/mtm/soltice-quick-rub.html
26218,Solu-CORTEF injection,https://www.drugs.com/mtm/solu-cortef-injection.html
26219,Solu-MEDROL injection,https://www.drugs.com/mtm/solu-medrol-injection.html
26220,SoluCLENZ Rx,https://www.drugs.com/mtm/soluclenz-rx.html
26221,SoluCORTEF,https://www.drugs.com/cons/solucortef.html
26222,SoluMEDROL,https://www.drugs.com/cons/solumedrol.html
26223,SoluPrep S,https://www.drugs.com/pro/soluprep-s.html
26224,Soluvit N,https://www.drugs.com/pro/soluvit-n.html
26225,Soma,https://www.drugs.com/soma.html
26226,Soma Compound with Codeine,https://www.drugs.com/pro/soma-compound-with-codeine.html
26227,Somapacitan,https://www.drugs.com/mtm/somapacitan.html
26228,Somapacitan-beco,https://www.drugs.com/cons/somapacitan-beco.html
26229,Somatrogon,https://www.drugs.com/mtm/somatrogon.html
26230,Somatrogon-ghla,https://www.drugs.com/cons/somatrogon-ghla.html
26231,Somatropin,https://www.drugs.com/mtm/somatropin.html
26232,"Somatropin, e-coli derived",https://www.drugs.com/cons/somatropin-e-coli-derived.html
26233,"Somatropin, mammalian derived",https://www.drugs.com/cons/somatropin-mammalian-derived.html
26234,Somatuline Depot,https://www.drugs.com/somatuline-depot.html
26235,Somavert,https://www.drugs.com/somavert.html
26236,Sominex,https://www.drugs.com/mtm/sominex.html
26237,Sominex Maximum Strength,https://www.drugs.com/mtm/sominex-maximum-strength.html
26238,Sonata,https://www.drugs.com/sonata.html
26239,Sonidegib,https://www.drugs.com/mtm/sonidegib.html
26240,Soolantra,https://www.drugs.com/soolantra.html
26241,Soolantra Cream,https://www.drugs.com/pro/soolantra-cream.html
26242,Soothe,https://www.drugs.com/mtm/soothe.html
26243,Soothe & Cool Inzo Antifungal,https://www.drugs.com/cons/soothe-cool-inzo-antifungal.html
26244,Soothe and Cool Inzo,https://www.drugs.com/mtm/soothe-and-cool-inzo.html
26245,Soothe Caplets,https://www.drugs.com/mtm/soothe-caplets.html
26246,Soothe Chewable,https://www.drugs.com/mtm/soothe-chewable.html
26247,Soothe Night Time,https://www.drugs.com/mtm/soothe-night-time.html
26248,Soothe Regular Strength,https://www.drugs.com/mtm/soothe-regular-strength.html
26249,Soothe XP,https://www.drugs.com/mtm/soothe-xp.html
26250,Soothe XP Preservative Free,https://www.drugs.com/mtm/soothe-xp-preservative-free.html
26251,Sorafenib,https://www.drugs.com/mtm/sorafenib.html
26252,Sorbet Rinse,https://www.drugs.com/pro/sorbet-rinse.html
26253,Sorbitol,https://www.drugs.com/mtm/sorbitol.html
26254,Sorbitol-Mannitol,https://www.drugs.com/pro/sorbitol-mannitol.html
26255,Soriatane,https://www.drugs.com/mtm/soriatane.html
26256,Sorilux,https://www.drugs.com/sorilux.html
26257,Sorine,https://www.drugs.com/cons/sorine.html
26258,Sotagliflozin,https://www.drugs.com/mtm/sotagliflozin.html
26259,Sotalol,https://www.drugs.com/sotalol.html
26260,Sotalol (Intravenous),https://www.drugs.com/cons/sotalol-intravenous.html
26261,Sotalol (Oral),https://www.drugs.com/cons/sotalol-oral.html
26262,Sotalol AF,https://www.drugs.com/pro/sotalol-af.html
26263,Sotalol Injection,https://www.drugs.com/pro/sotalol-injection.html
26264,Sotatercept,https://www.drugs.com/mtm/sotatercept.html
26265,Sotatercept-csrk,https://www.drugs.com/monograph/sotatercept-csrk.html
26266,Sotorasib,https://www.drugs.com/mtm/sotorasib.html
26267,Sotradecol,https://www.drugs.com/mtm/sotradecol.html
26268,Sotret,https://www.drugs.com/mtm/sotret.html
26269,Sotrovimab,https://www.drugs.com/monograph/sotrovimab.html
26270,Sotrovimab Injection,https://www.drugs.com/pro/sotrovimab-injection.html
26271,Sotyktu,https://www.drugs.com/sotyktu.html
26272,Sotylize,https://www.drugs.com/cons/sotylize.html
26273,Sour Cherry,https://www.drugs.com/npp/sour-cherry.html
26274,Soursop,https://www.drugs.com/npp/soursop.html
26275,Sovaldi,https://www.drugs.com/sovaldi.html
26276,Sovuna,https://www.drugs.com/pro/sovuna.html
26277,Soy,https://www.drugs.com/npc/soy.html
26278,Soya Lecithin,https://www.drugs.com/mtm/soya-lecithin.html
26279,Sitemap,https://www.drugs.com/sitemap.html
26280,Sign in,https://www.drugs.com/account/login/
26281,Sparsentan,https://www.drugs.com/mtm/sparsentan.html
